R2_test,retorno_strat_gross,retorno_strat_net,total_cost,n_trades,sharpe_gross,sharpe_net,max_drawdown_gross,max_drawdown_net,ticker,modelo
0.10133267132788937,1.773934868461029,1.4882823173524393,0.17550000000000002,351,1.1768404420183443,0.8403944413781869,0.1468499224904085,0.15156582655772743,BKT.MC,RandomForest
0.09972879683417202,1.7932257584494087,1.4834894060119688,0.1895,379,1.1718820579877836,0.8173909681166486,0.14684992249040918,0.151565826557728,BKT.MC,DecisionTree
0.08256194055594057,1.4454458660734377,1.2488281454895038,0.146,292,0.8193259246440823,0.5243989005641885,0.13962702917353653,0.15040258763349135,BKT.MC,SVR
0.22179543060320195,1.5499478672074976,1.2780328095709765,0.1925,385,0.8609874156043648,0.5200112928374864,0.1910486210399739,0.2233035956741629,BBVA.MC,LinearRegression
0.2199787920329972,1.4506676353889032,1.1937652416747995,0.1945,389,0.7482790797682526,0.4020215370150567,0.1890621619030204,0.21920593659532672,BBVA.MC,Ridge
0.21054827721257963,2.469899460097417,2.061096537337034,0.1805,361,1.5034824622117753,1.2181705662418165,0.15346630511411352,0.1646768495111871,BBVA.MC,RandomForest
0.16613814431966012,3.672069452455133,3.179318399980357,0.14350000000000002,287,1.904976909275605,1.6995500691891556,0.1710185493307249,0.1771161880958645,BBVA.MC,DecisionTree
0.20870375216773762,1.678253178127852,1.3838612454784425,0.1925,385,1.0537526966517623,0.6898843644108935,0.1519926497183094,0.18618030297273724,BBVA.MC,SVR
0.045729373739443635,1.3619095661584846,1.1331726415932692,0.1835,367,0.5485522174916225,0.2891002424055383,0.28634679356400494,0.31651562665152455,CABK.MC,LinearRegression
0.04590776238132388,1.3580197298818548,1.1276712358706247,0.1855,371,0.5447587546075175,0.28229536843876346,0.28634679356400494,0.31651562665152455,CABK.MC,Ridge
0.14288449789617008,1.8738643789619376,1.5514773909577049,0.1885,377,1.1555177263420942,0.833815899174197,0.19829686780481282,0.22862532714943895,CABK.MC,RandomForest
0.09845685461973264,1.0382749184770583,0.9787241812998719,0.059000000000000004,118,0.1768849248025349,-0.03036433777658019,0.1567399672847719,0.17306835226035555,CABK.MC,DecisionTree
0.04520251155187682,1.767540137364654,1.4490776836781047,0.1985,397,0.9408128919232848,0.6497794698807395,0.21885409807051115,0.2680212031580227,CABK.MC,SVR
0.0857716556921424,1.0836432996773238,0.875566907903362,0.21300000000000002,426,0.2585657271416293,-0.25087509530581825,0.207466740724636,0.2802554317124888,ENG.MC,LinearRegression
0.08576525313059491,1.093340945663256,0.8843058259890904,0.21200000000000002,424,0.27812213157218485,-0.22290688424484953,0.2201681654473413,0.2935785020029036,ENG.MC,Ridge
0.07374093624961264,1.2489351783430445,1.0618272589794335,0.162,324,0.562159338370384,0.2038054946055145,0.17039201545363214,0.18361807177493727,ENG.MC,RandomForest
0.11592794542400164,1.412831858091008,1.2120079757343236,0.153,306,0.8141188419795978,0.4839384802391558,0.127164372959369,0.1696088571195029,ENG.MC,DecisionTree
0.05376233476683867,1.0969247595057008,0.9069249660894485,0.19,380,0.2874258099489997,-0.16616541819142044,0.22218598396636624,0.29692923692786144,ENG.MC,SVR
0.09932084422084952,1.5649521551048542,1.2720544358062884,0.20700000000000002,414,1.0577362001395354,0.5995577173252509,0.15278244268026842,0.22780002865167703,ELE.MC,LinearRegression
0.10274324955172365,1.587353760070323,1.2889707914997734,0.20800000000000002,416,1.079629999516597,0.6236901279079612,0.1507487627926204,0.224381349341518,ELE.MC,Ridge
0.12001509065094862,1.3642228002688843,1.1188089783745077,0.198,396,0.705162952314701,0.3044196480656793,0.17832459789450272,0.215790173366472,ELE.MC,RandomForest
0.11076086042163624,1.2382309420067783,1.0268470526259101,0.187,374,0.5501343878101224,0.13029106668574697,0.11539461294006215,0.1829080232506861,ELE.MC,DecisionTree
0.10131806523770792,1.6179813236114673,1.307273936736229,0.21300000000000002,426,1.105555164602318,0.6460320111253975,0.16393943109076892,0.2372028918539898,ELE.MC,SVR
0.2091095214197919,1.4408090534056708,1.185792575397254,0.1945,389,0.9455574381735427,0.4740430745971313,0.12442536157659534,0.14696261465897198,FER.MC,LinearRegression
0.20915436425725387,1.4408090534056708,1.185792575397254,0.1945,389,0.9455574381735427,0.4740430745971313,0.12442536157659534,0.14696261465897198,FER.MC,Ridge
0.19139859496614853,1.6160692855024945,1.3300369462569297,0.1945,389,1.2134184236509105,0.7436894093856166,0.10676385806550126,0.12134370977694309,FER.MC,RandomForest
0.19238139432798107,1.6368574942773682,1.3470525238442292,0.1945,389,1.205177027945026,0.7510906677445323,0.11464475133030416,0.1562308153580837,FER.MC,DecisionTree
0.12281366462554966,1.4061382517561671,1.1597647457638212,0.1925,385,0.9210235952494753,0.43480748763249005,0.10644373603233004,0.1296073626661054,FER.MC,SVR
0.13266024831512457,0.5005962306336077,0.4167207800219219,0.1825,365,-0.579160157932552,-0.7700247002876747,0.5819116520259204,0.6491702554770142,FDR.MC,LinearRegression
0.1322252853161513,0.5005962306336077,0.4167207800219219,0.1825,365,-0.579160157932552,-0.7700247002876747,0.5819116520259204,0.6491702554770142,FDR.MC,Ridge
0.09752430970295456,0.7410889823501888,0.6132758245861897,0.1885,377,-0.17070934401383542,-0.37124784076903883,0.46106911732788547,0.48463137827350333,FDR.MC,RandomForest
0.16273904316012688,0.7951275609727696,0.7259025513263067,0.0905,181,-0.0448215505983057,-0.12938238562757765,0.5064642092769955,0.5202198149125139,FDR.MC,DecisionTree
0.12050680660040947,0.5208999297162644,0.43536632535379954,0.1785,357,-0.5183621359801346,-0.7010071357625699,0.583361468031363,0.648800930965898,FDR.MC,SVR
0.11695547131466832,0.9317189009390805,0.8127660474750544,0.136,272,0.12153859073312807,0.0008945007748737078,0.5906596956048938,0.6260946089917352,GRF.MC,LinearRegression
0.11664788987929753,0.9317189009390805,0.8127660474750544,0.136,272,0.12153859073312807,0.0008945007748737078,0.5906596956048938,0.6260946089917352,GRF.MC,Ridge
0.06868351151735308,1.0018261465194664,0.8367226118856691,0.1795,359,0.16535655770539534,-0.008120076125573583,0.3509523820331949,0.35916636487575015,GRF.MC,RandomForest
0.1353428513802052,0.8705620552217579,0.7248713942069362,0.1825,365,-0.013694099698981124,-0.21826238341943888,0.4075128614432896,0.45797567393534766,GRF.MC,DecisionTree
0.02062236229445391,0.9077327784775111,0.7842015302049928,0.14600000000000002,292,0.09111724823961605,-0.03852610208533582,0.5277715859417274,0.5663215104491492,GRF.MC,SVR
0.09353961882835848,1.647595361252784,1.3967993243336898,0.1645,329,0.6934108268563353,0.5108665853750692,0.3048775778628324,0.3239012968840246,IAG.MC,LinearRegression
0.10015100882293315,1.5578561333423595,1.3115269517971193,0.17149999999999999,343,0.6368324564322598,0.44397447491510494,0.30172741155151417,0.318786958415168,IAG.MC,Ridge
0.15606928795488606,1.5397886560405323,1.278566340191121,0.18550000000000003,371,0.7008773366260089,0.44856891929859416,0.28330456687362415,0.3018370351961397,IAG.MC,RandomForest
0.13128689561805862,2.1367309440818905,1.843895882134609,0.14650000000000002,293,0.9634895588916761,0.8031069656270402,0.3759730617865117,0.39095277727198663,IAG.MC,DecisionTree
0.13694539925352867,1.526374516848686,1.243347962145951,0.20450000000000002,409,0.6298181462885344,0.38952294532370146,0.24392179043398643,0.26345136404930547,IAG.MC,SVR
0.16872624854842333,1.736153254350924,1.4352651114256256,0.19,380,1.3984749666139356,0.9322926889183117,0.12490285897663089,0.13540312191692083,IBE.MC,LinearRegression
0.16858202463761673,1.736153254350924,1.4352651114256256,0.19,380,1.3984749666139356,0.9322926889183117,0.12490285897663089,0.13540312191692083,IBE.MC,Ridge
0.1403171719621572,1.7781547058933778,1.4790176249022566,0.184,368,1.546001302674352,1.0647461074380387,0.12512910443826053,0.12951970203774044,IBE.MC,RandomForest
0.1153300990220405,1.603551607977247,1.3418374015725134,0.178,356,1.3249017592129104,0.8429240039312033,0.12016285332626142,0.12739064689677004,IBE.MC,DecisionTree
0.16592002652186688,1.491605311066506,1.2380704929898934,0.186,372,1.0401243066554284,0.5826445026297161,0.12618112010667404,0.13770842761905266,IBE.MC,SVR
0.15328513611344086,1.4970596342286724,1.2016256258651883,0.21950000000000003,439,0.8451309898261871,0.42914287284229896,0.1588979560336783,0.19988778722328904,ITX.MC,LinearRegression
0.15161144515312697,1.443489778249486,1.157448947264907,0.22050000000000003,441,0.7827725927588314,0.3607617116047572,0.16581115222737275,0.2020219316447499,ITX.MC,Ridge
0.20046849702140124,1.6089185770976437,1.3577269650930506,0.16949999999999998,339,1.1520657411090287,0.7620687719934816,0.12000721517494439,0.12530022392164575,ITX.MC,RandomForest
0.2756298172715539,1.4334928347986176,1.18649357402874,0.1885,377,0.7415038209089663,0.3961119273713653,0.1570478585020154,0.17925517662873736,ITX.MC,DecisionTree
0.20631197307568594,1.4017499090510062,1.1364087142332107,0.20950000000000002,419,0.7643259592377292,0.33671618046336016,0.189921307040962,0.21709316518370314,ITX.MC,SVR
0.046607820974734704,1.2435672025563593,1.0518761170493323,0.167,334,0.4651676366535079,0.18069516471048555,0.3052684388472181,0.3194840887972019,IDR.MC,LinearRegression
0.04620250929248049,1.1603594673307138,0.9795202405985404,0.169,338,0.34852473889003566,0.059239833081969874,0.3111702556946212,0.3252651422201933,IDR.MC,Ridge
0.18603131854704258,1.7704510369238438,1.4686264331294614,0.1865,373,0.974729299151838,0.6882424597505853,0.27871492814512067,0.30887760504184425,IDR.MC,RandomForest
0.1934130655517875,1.9934967424558216,1.6550717237980597,0.1855,371,1.1023633182059285,0.8322819264167545,0.26833475857354316,0.30030931237931013,IDR.MC,DecisionTree
0.04449476508309658,1.1987157420117585,1.0169746223351053,0.164,328,0.4022239279083281,0.12371711504815447,0.3111702556946212,0.3252651422201933,IDR.MC,SVR
0.08859440566784971,1.268006195249544,1.023930251748027,0.2135,427,0.47039730285468256,0.1388260841966796,0.27213931943228986,0.29764910401131495,COL.MC,LinearRegression
0.08776597847794532,1.2327490557685705,0.9994454451019845,0.20950000000000002,419,0.4232642642061059,0.10300409017950038,0.2674308758625119,0.292388666499489,COL.MC,Ridge
0.08996014096933302,1.1374461363236257,0.9480667105084871,0.1815,363,0.2969009917122083,0.03017981891794475,0.3017969081871924,0.3471849413108168,COL.MC,RandomForest
0.14073070724521275,1.4545823636020503,1.221076221940931,0.17450000000000002,349,0.6437609411475846,0.39443401738324974,0.22466466702202992,0.2743973394826462,COL.MC,DecisionTree
0.08915052971904802,1.4459960430170293,1.1549787993740679,0.22450000000000003,449,0.6695624550039765,0.3240983182626093,0.2726880241871651,0.306188270047155,COL.MC,SVR
0.05484133739430275,1.2098941648948587,1.0454271627474518,0.14600000000000002,292,0.6496176634698373,0.1902112946663046,0.11371467992602635,0.15155458422263668,LOG.MC,LinearRegression
0.058330187950682455,1.2599923238970419,1.080039636100848,0.15400000000000003,308,0.7643223806494531,0.28853517389037825,0.10003928531788497,0.1393165723641383,LOG.MC,Ridge
0.047892525623594584,1.391532036510925,1.1698160576718597,0.1735,347,1.1271534571739368,0.5588232369635335,0.08648003615712296,0.10855116550161292,LOG.MC,RandomForest
0.05930267288689928,0.9873269609634467,0.9581296029241817,0.03,60,-0.08510619397918828,-0.32950728928990075,0.06865638741257385,0.08280958020017815,LOG.MC,DecisionTree
0.0309177887300216,1.360516238630377,1.16445798550429,0.1555,311,1.0079081812866166,0.5225600943755266,0.08911017228177587,0.09051748021192751,LOG.MC,SVR
0.10732196750164802,1.8617042171514624,1.4961172979977688,0.21850000000000003,437,1.3831337080812816,0.9201205871649071,0.13979946710435442,0.16219115552669305,MAP.MC,LinearRegression
0.10615818828489643,1.8746000739135202,1.5080048509487125,0.21750000000000003,435,1.423237842744053,0.9528264627762937,0.12145746498327681,0.13419207175937198,MAP.MC,Ridge
0.1580873394986333,2.0052360971246275,1.6501344950996049,0.1945,389,1.4934206132547336,1.0900349033229522,0.1214574649832767,0.13772183907704783,MAP.MC,RandomForest
0.16358156996493478,1.8360342926371116,1.5443350236875697,0.1725,345,1.2558615308169363,0.9159436116497841,0.1683971370965217,0.18740685091725706,MAP.MC,DecisionTree
0.05545900481620647,1.335789826725456,1.1038437583914036,0.1905,381,0.755038266770818,0.30075710619441137,0.1459385776745158,0.17293290420541152,MAP.MC,SVR
0.09003734710915301,1.206688721946904,1.020112207327795,0.16749999999999998,335,0.3936032354523964,0.13381953211228934,0.18572283918627275,0.20801052468470405,MEL.MC,LinearRegression
0.09149641766201222,1.2382692996377003,1.043625045338116,0.17049999999999998,341,0.43398398825100715,0.16893479526447636,0.18552183963823943,0.19763155300263457,MEL.MC,Ridge
0.09133192245014576,1.135594090738168,0.9678994396222705,0.15949999999999998,319,0.3266687275953681,0.021088418905467553,0.19829834915023004,0.2617223087086771,MEL.MC,RandomForest
0.03272519051422862,1.279719105644602,1.0864387188791456,0.1635,327,0.5600155447448484,0.242500391256576,0.18105469437736055,0.24532445768645683,MEL.MC,DecisionTree
0.09560893620025868,1.458131012888743,1.225276614540138,0.1735,347,0.6733717567712074,0.4103578619187109,0.18552183963823965,0.19804094449735699,MEL.MC,SVR
0.09426215903634516,1.1216535411810078,0.939357407585333,0.177,354,0.2973424706519452,-0.028899821360322195,0.28271647227305285,0.3283707384719857,MRL.MC,LinearRegression
0.09532462625649707,1.1103618701825249,0.9299000365327975,0.177,354,0.2785983354798701,-0.047312765541709594,0.2813732377047209,0.32711363076851263,MRL.MC,Ridge
0.09883630535204524,1.1048303474171923,0.9238670561049014,0.1785,357,0.2691788428743918,-0.0579140017309561,0.20251885919337242,0.26437131238182154,MRL.MC,RandomForest
0.12245081395676816,1.2001126322189293,1.0204623176174161,0.16149999999999998,323,0.3787351917164391,0.13607209717505264,0.35920557358859617,0.3894410210339616,MRL.MC,DecisionTree
0.08504414147158235,0.9262346455281363,0.7795162383239544,0.172,344,-0.04667868590158826,-0.3502593879280683,0.24262349459083876,0.28850125129209137,MRL.MC,SVR
0.1661307940975747,1.5544816335300302,1.314637083904782,0.16749999999999998,335,1.133734899628593,0.7260525198830363,0.1682676756150996,0.18029087725065862,NTGY.MC,LinearRegression
0.16635385798994817,1.5656650676663382,1.3227759628613365,0.16849999999999998,337,1.1506976036895176,0.7407376351180691,0.16701243646288766,0.17593963578109229,NTGY.MC,Ridge
0.09569755362854648,1.147160579852425,0.9709308838549109,0.1665,333,0.353041563662094,0.021064770106166125,0.22240427077809266,0.2940708778789296,NTGY.MC,RandomForest
0.141655850525767,1.4267198423570004,1.279991144587565,0.10850000000000001,217,1.2586383874533837,0.8865240296536051,0.08137371585446895,0.08460910772895003,NTGY.MC,DecisionTree
0.04960046723096456,1.749658080486681,1.4605585955820037,0.1805,361,1.4057764501105408,0.9700138164309549,0.1401944631115517,0.14749911324643794,NTGY.MC,SVR
0.027349945706099166,1.0651221313826509,0.8719361223659962,0.2,400,0.22338015028993777,-0.28708424800515514,0.17902960249349087,0.24902823632505366,RED.MC,LinearRegression
0.027969042852767023,1.1049888297286476,0.9063821273288745,0.198,396,0.3041176035794513,-0.16624747561817824,0.19787186078485253,0.25777560628277374,RED.MC,Ridge
0.0840337130519988,1.144773649057362,0.9675983133775778,0.168,336,0.4202959993163222,-0.02785323202136801,0.19964620297277091,0.22178901858255107,RED.MC,RandomForest
0.095191000610788,1.0908110981523622,0.9145935005141849,0.176,352,0.29730859939295157,-0.18710046598631358,0.18561369451525778,0.23619004640687347,RED.MC,DecisionTree
0.04385310928805597,1.0341214840248847,0.8635781406047834,0.18,360,0.1458922695934422,-0.25648017138022294,0.2889898306680968,0.34636948398813516,RED.MC,SVR
0.0888913495615612,0.9993386623703389,0.7885082285719193,0.2365,473,0.0928995613346843,-0.30535128446926424,0.2689670697429002,0.3353968072172574,REP.MC,LinearRegression
0.08912344486535861,0.9995857286233631,0.7886997815461609,0.2365,473,0.09347997125147292,-0.304071553877232,0.25587021066969573,0.32281242138566457,REP.MC,Ridge
0.1753621578393464,1.837406379907084,1.5104798255068992,0.1955,391,1.1720017824068518,0.8194732515851461,0.12448118586300816,0.13237682290171104,REP.MC,RandomForest
0.17627606226574977,1.4896978612217309,1.233009945347585,0.1885,377,0.7385604310537313,0.43361912096058747,0.19226443019814732,0.21233286296367782,REP.MC,DecisionTree
0.08738844807926838,0.8246966865023975,0.6512922802334835,0.2355,471,-0.22036413604730995,-0.6055596113345434,0.35161883669983984,0.4417602264547922,REP.MC,SVR
0.09800940145327763,0.5871108585898053,0.5023275294834648,0.1555,311,-0.797110411097625,-1.0553074729343437,0.44519787574345426,0.5188316121794568,ROVI.MC,LinearRegression
0.09804077216291207,0.657699389833225,0.5548989387282729,0.16949999999999998,339,-0.5235011792824021,-0.7770195439983159,0.3822516098394976,0.470415220893584,ROVI.MC,Ridge
0.05362025932146952,0.8485605466756321,0.76247644806563,0.10650000000000001,213,-0.03454603446252645,-0.1522134077810984,0.4630960801827527,0.4733695658370848,ROVI.MC,RandomForest
-0.016091975359013633,0.46290108099441796,0.4225424832628972,0.0905,181,-0.7150935382791009,-0.8144160146885295,0.5646787317370152,0.5997303226454584,ROVI.MC,DecisionTree
0.09291364525361301,0.5263115454088522,0.4448859261022775,0.16749999999999998,335,-0.8815784865789671,-1.135923452424829,0.5081739635303808,0.5808857931455338,ROVI.MC,SVR
0.09046646749871978,1.4160540995221498,1.1960848748177273,0.16849999999999998,337,0.7406995750239239,0.4210771427426019,0.23393142785750842,0.26696966793317345,SCYR.MC,LinearRegression
0.09049834273347057,1.363224481820913,1.1480302411487606,0.17149999999999999,343,0.6717664937128658,0.3450432875190832,0.23583473569469027,0.28504495396075713,SCYR.MC,Ridge
0.09458544208680997,1.6857685387520467,1.4068780176649267,0.1805,361,1.0762087634641615,0.7295399130947995,0.14519317594066639,0.1866130197582101,SCYR.MC,RandomForest
0.07755897600942052,1.4499123859490775,1.3479531540635767,0.07250000000000001,145,0.6615953619810756,0.5515358065244331,0.20561679631439167,0.21278026805152106,SCYR.MC,DecisionTree
0.07603941183963303,1.732958617814215,1.4349170974131473,0.1885,377,1.1034404810532445,0.7521059676329273,0.2564398417853945,0.2924749791541029,SCYR.MC,SVR
0.07925483022003954,1.6206418680691401,1.3243208502186292,0.2015,403,0.8528498529945439,0.5371908139629739,0.24623748417769697,0.28090931797688923,SAN.MC,LinearRegression
0.07954725445881539,1.5404378602877655,1.2550219393995816,0.20450000000000002,409,0.7826344052906961,0.45775103053634525,0.23672524998904876,0.2762706918013821,SAN.MC,Ridge
0.19283408272962177,1.3897993189106561,1.1459474992557281,0.1925,385,0.6369220531456731,0.3192951865605369,0.16412993748693572,0.1807553600594719,SAN.MC,RandomForest
0.1278741190302385,1.4382366800299984,1.2015328834103043,0.1795,359,0.741642560919437,0.41693741330922196,0.14191982246140045,0.1632696499246734,SAN.MC,DecisionTree
0.08583860522212694,1.9578352871413711,1.5841918920942777,0.21150000000000002,423,1.157687962497079,0.8223654030467619,0.20899644411651097,0.23976197245945818,SAN.MC,SVR
0.05411172008948384,0.5471556654190675,0.4728174422673397,0.14550000000000002,291,-0.6109290473050941,-0.7881854526060131,0.5431446505685873,0.5819948673008617,SLR.MC,LinearRegression
0.04761776224627945,0.46801479847265803,0.40723571790810875,0.1385,277,-0.6764147098212986,-0.8252199174486776,0.6152151156884769,0.6540816930724286,SLR.MC,Ridge
0.06229309364489166,0.4569172784507032,0.40963005690540194,0.1085,217,-0.5234094641751753,-0.6194632760939968,0.6219302605958343,0.6548101240264659,SLR.MC,RandomForest
0.07076151930718921,0.5932665663181759,0.49378365601964513,0.1825,365,-0.40487592639450365,-0.5966179071872505,0.5017177545094733,0.5808909559049619,SLR.MC,DecisionTree
0.04600877445676521,0.3776079563152277,0.3259279161773996,0.14650000000000002,293,-0.8929791758967033,-1.0479579464930298,0.6693814355154282,0.7129107431543698,SLR.MC,SVR
0.009575765025550242,1.2229745435064119,1.0434742079237107,0.15849999999999997,317,0.6039536255798172,0.17350332593704804,0.12985073129609093,0.15792710424716805,TEF.MC,LinearRegression
0.010183917043219304,1.2307122495298684,1.0479754349462802,0.16049999999999998,321,0.621282098630562,0.18512536575903235,0.12985073129609093,0.1585587928683697,TEF.MC,Ridge
0.13152737990386598,1.3103247735548142,1.1034679660653586,0.17149999999999999,343,0.7114454824202381,0.3005552931738486,0.1371468226256608,0.14664258893411464,TEF.MC,RandomForest
0.032871864810265716,1.0910670423031341,1.0132280777993412,0.074,148,0.47622676147792237,0.09799123095722155,0.07005381132330257,0.10146141950020471,TEF.MC,DecisionTree
0.10645218007167201,1.0601240964836145,0.899043813362484,0.16449999999999998,329,0.21288521649935868,-0.21298518374222267,0.1894559795258446,0.20386956907048548,TEF.MC,SVR
