Ticker,FDR.MC,FDR.MC,FDR.MC,FDR.MC,FDR.MC,ANA.MC,ANA.MC,ANA.MC,ANA.MC,ANA.MC,IAG.MC,IAG.MC,IAG.MC,IAG.MC,IAG.MC,MRL.MC,MRL.MC,MRL.MC,MRL.MC,MRL.MC,MTS.MC,MTS.MC,MTS.MC,MTS.MC,MTS.MC,RED.MC,RED.MC,RED.MC,RED.MC,RED.MC,SLR.MC,SLR.MC,SLR.MC,SLR.MC,SLR.MC,SAB.MC,SAB.MC,SAB.MC,SAB.MC,SAB.MC,REP.MC,REP.MC,REP.MC,REP.MC,REP.MC,GRF.MC,GRF.MC,GRF.MC,GRF.MC,GRF.MC,ROVI.MC,ROVI.MC,ROVI.MC,ROVI.MC,ROVI.MC,ENG.MC,ENG.MC,ENG.MC,ENG.MC,ENG.MC,IDR.MC,IDR.MC,IDR.MC,IDR.MC,IDR.MC,TEF.MC,TEF.MC,TEF.MC,TEF.MC,TEF.MC,ACX.MC,ACX.MC,ACX.MC,ACX.MC,ACX.MC,SCYR.MC,SCYR.MC,SCYR.MC,SCYR.MC,SCYR.MC,IBE.MC,IBE.MC,IBE.MC,IBE.MC,IBE.MC,NTGY.MC,NTGY.MC,NTGY.MC,NTGY.MC,NTGY.MC,ELE.MC,ELE.MC,ELE.MC,ELE.MC,ELE.MC,MEL.MC,MEL.MC,MEL.MC,MEL.MC,MEL.MC,CABK.MC,CABK.MC,CABK.MC,CABK.MC,CABK.MC,FER.MC,FER.MC,FER.MC,FER.MC,FER.MC,ACS.MC,ACS.MC,ACS.MC,ACS.MC,ACS.MC,MAP.MC,MAP.MC,MAP.MC,MAP.MC,MAP.MC,ITX.MC,ITX.MC,ITX.MC,ITX.MC,ITX.MC,BKT.MC,BKT.MC,BKT.MC,BKT.MC,BKT.MC,COL.MC,COL.MC,COL.MC,COL.MC,COL.MC,BBVA.MC,BBVA.MC,BBVA.MC,BBVA.MC,BBVA.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC,AMS.MC,AMS.MC,AMS.MC,AMS.MC,AMS.MC,LOG.MC,LOG.MC,LOG.MC,LOG.MC,LOG.MC
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02,2.4255876206102958,2.4336729049682617,2.4053743133311896,2.4336729049682617,14232,40.69984318271262,41.32356732946828,40.183656173065145,40.90058135986328,196087,3.340611677133067,3.39406128866837,3.3037312644929,3.321369171142578,7783065,5.722537870418225,5.8039680882837414,5.627069280154697,5.728153705596924,223387,16.68633949031922,16.888344004825786,16.371503057016362,16.395160675048828,571717,10.361323810532456,10.427942619570798,10.192651829171577,10.347149848937988,20960260,0.7300000190734863,0.7549999952316284,0.7149999737739563,0.7350000143051147,247149,1.1302793590244609,1.1808959886297061,1.125217331812885,1.1677360534667969,34772759,8.064172742946239,8.084653162126816,7.905449128077993,7.972010612487793,6099936,15.070766496380028,15.173883236592433,14.862290864355225,14.996790885925293,651546,9.07614439785664,9.084896907243795,8.796070774949548,8.874841690063477,11687,12.38767663877589,12.408856213255874,12.161761776126657,12.199414253234863,869836,7.620946406099222,7.877715862074007,7.618114148423391,7.758770942687988,2093724,5.703886780845753,5.722899285926286,5.596938631472159,5.649224281311035,24004852,7.140759621935272,7.30415708601591,7.120693343436258,7.232491493225098,578992,1.9234400590269403,1.9234400590269403,1.8162418357847332,1.868309736251831,8837160,3.711762586222495,3.732792446073802,3.6388156809524626,3.6775894165039062,42306996,10.921884350607982,11.081498969402181,10.804135043160167,10.982067108154297,19566874,8.123861429938287,8.123861429938287,7.902278623545594,8.004356384277344,13039955,8.159382638511675,8.228296167084098,8.113439994035707,8.177759170532227,756555,2.609285641512633,2.697245539166514,2.606924186735712,2.6624159812927246,20457235,12.134786625525091,12.134786625525091,11.884660581609607,12.031792640686035,1912001,16.086965560913086,16.216366641989534,15.847437776484568,16.086965560913086,621286,1.4526491165161133,1.4633792767297003,1.426590399640418,1.4526491165161133,4819263,19.502913107178,19.53948113125205,19.169738465593223,19.32819938659668,3200113,2.7887010958400626,2.8656191036522514,2.7535148066798816,2.8332972526550293,5822251,4.011503466714679,4.179257261961539,3.967741652448713,4.164669990539551,479057,4.553240069124878,4.570318836785764,4.468414672494511,4.5088348388671875,91685904,4.420284537431766,4.439625424752077,4.32982022686376,4.386594295501709,83205286,28.43741497120175,28.53192050436963,28.0851691604322,28.231224060058594,903629,8.975585432053995,9.22939420294703,8.975585432053995,9.121718406677246,116887
2015-01-05,2.433672866809892,2.445800889540873,2.3851611614227295,2.3851611614227295,7081,40.50626589327182,41.330730806279234,39.32333845023544,39.44521713256836,160397,3.293041363545751,3.4330805491808927,3.293041363545751,3.3694751262664795,8429536,5.671995961584296,5.829238738813521,5.671995961584296,5.728153705596924,376023,16.34056645785652,16.50799420775293,15.760029767752856,15.778227806091309,584564,10.340063678971715,10.500232601996073,10.096268696030558,10.124616622924805,3200884,0.75,0.7749999761581421,0.7400000095367432,0.75,305431,1.15255088403652,1.168242444044391,1.107501743935868,1.1135759353637695,28252899,7.897769189294603,7.938730027205718,7.490720435297664,7.506080627441406,15590799,14.783830625244327,14.92729753979548,14.624672070359784,14.71209716796875,1227946,8.857335486385637,8.927353882745592,8.64728029730577,8.752307891845703,3531,12.079396339387618,12.267658710533992,11.80876856369197,11.834654808044434,1810136,7.727618988082095,7.986276321741692,7.533154244971372,7.560530185699463,1186109,5.596938507263328,5.6563537878766885,5.430575079649796,5.459094524383545,31002826,7.223892817346093,7.278358280569697,7.112094107709699,7.163693428039551,994248,1.881172979183761,1.8903617212776849,1.7843888957463883,1.8009278774261475,7460037,3.6467016745858514,3.6920473793148725,3.602013417394711,3.6112139225006104,40732657,10.903564061699182,11.08411328543802,10.479667663574219,10.479667663574219,11493422,7.942112546434183,8.029251808320343,7.723019992855715,7.750406265258789,4183921,8.168571588911048,8.19613682591438,7.961830120678348,8.021554946899414,1248231,2.6240437676576875,2.6683188575288628,2.518963969561985,2.5219154357910156,13859394,12.00604540630506,12.134787546330852,11.95454911156226,11.972940444946289,3270966,15.9713316973206,16.24389823056677,15.668479285396407,15.723543167114258,1029148,1.4480507892814702,1.4572479488563805,1.3954221855409872,1.3995099067687988,6532049,19.088475000793935,19.40133440121619,18.653722709935632,18.67403793334961,5259331,2.8067035182337037,2.851708769586105,2.6962355658848414,2.6978719234466553,5990612,4.106321700873857,4.201139157391411,4.084440615605171,4.128202438354492,434406,4.474677861825409,4.507697162611258,4.2987649478183725,4.311858654022217,93605467,4.357272083812799,4.414670459574139,4.176966779613901,4.186325550079346,113251404,28.042209375586705,28.40304833954827,27.677077089649952,27.79735565185547,1445072,9.178119267163025,9.178119267163025,8.778179491900834,8.824325561523438,79356
2015-01-06,2.385160932336608,2.453885938085156,2.3123931884765625,2.3123931884765625,9280,39.78217708225385,39.78217708225385,38.19777044992914,38.88602066040039,144717,3.3940615764679563,3.3940615764679563,3.267385482788086,3.267385482788086,9136015,5.700072768734145,5.854508796211597,5.671994209289551,5.671994209289551,47137,15.858301603943154,16.13674027505954,15.712712187949382,15.774588584899902,428394,10.20398956437762,10.211077085331425,9.992794633081465,10.086344718933105,3584680,0.7450000047683716,0.7649999856948853,0.7400000095367432,0.7400000095367432,57529,1.1211681587378353,1.1247113352187659,1.0857363939285278,1.0857363939285278,29339166,7.526561285493744,7.63152349701178,7.3319970550893645,7.4830403327941895,16629349,14.76589792631441,14.790556461558934,14.297387466928917,14.364638328552246,1519088,8.752309574436591,8.848584679268692,8.586016059783821,8.656034469604492,10645,11.88878034826682,11.900546578306558,11.653452156648806,11.709930419921875,1500828,7.599234232335501,7.6766423703402165,7.410433116234322,7.4293131828308105,1127512,5.487613294244166,5.489989685097779,5.387795249951788,5.4044318199157715,29842211,7.172293702972472,7.235359236983727,7.060494990125718,7.086294651031494,459632,1.797252672754848,1.8511577580067615,1.770912007968784,1.789901614189148,6082157,3.6381584950182204,3.6421016136094018,3.5816408797029085,3.5967562198638916,38831857,10.500602267304865,10.545084776917433,10.354069709777832,10.354069709777832,4172856,7.827588803423237,7.894810100950884,7.700614502738531,7.765346527099609,6033531,8.012365792588998,8.127221950089424,7.97101750578621,8.016960144042969,519030,2.5325423352646594,2.5661915940410602,2.4776411056518555,2.4776411056518555,16619516,11.987652404346166,12.05018320978189,11.807413994665161,11.840518951416016,2959923,15.767595932126069,15.781361372580912,15.296797894019603,15.417938232421875,1095876,1.4005315404629548,1.412283539310693,1.3800933027836721,1.3898015022277832,6202129,18.755299417374314,18.791867437629406,18.43431363401873,18.442440032958984,12968950,2.71382904555432,2.71382904555432,2.627500332459697,2.6279094219207764,8257366,4.106321424448177,4.157376706991465,4.033385058109174,4.062559604644775,316476,4.341461024994509,4.369356741619266,4.241264636184735,4.2418341636657715,33824098,4.2050410377347145,4.22500527324199,4.11145714514624,4.113328456878662,90444216,27.818842240525036,28.364392504484883,27.64271767570083,28.016443252563477,1807742,8.773052330715446,8.911492501814877,8.596154980895477,8.788434028625488,125904
2015-01-07,2.3851607485397706,2.466013576855689,2.2800518789607285,2.368990182876587,32365,39.101099336638576,39.78934684186296,38.77848246392325,39.16562271118164,171249,3.303196677988451,3.348093938559952,3.2647128175206777,3.282351493835449,10168306,5.638300858660527,5.840470314025879,5.610221075450096,5.840470314025879,1144382,15.901977641636813,16.114903028111517,15.670854218263633,15.758209228515625,440488,10.123199345844395,10.123199345844395,9.841133459688955,9.984292984008789,8807532,0.7250000238418579,0.7549999952316284,0.7250000238418579,0.7300000190734863,173068,1.0973780028650535,1.108007531502035,1.0639705659573484,1.0670076608657837,29383406,7.521440505981446,7.705764757187833,7.4548795133698995,7.521440505981445,9789979,14.458788411826003,14.499138587432215,14.21892950968365,14.375845909118652,1091956,8.673538773867218,8.927355721625203,8.673538773867218,8.866089820861816,17019,11.738170945147527,11.877014619975888,11.676985110026772,11.808769226074219,1806418,7.479346007505204,7.542594213387673,7.302817392567298,7.342465400695801,1024423,5.430574099128766,5.485236587580775,5.3759120691739035,5.406807899475098,22330027,7.149358950952859,7.209557780227793,7.011760611475107,7.051893711090088,656746,1.8070538109196934,1.8333938263475154,1.7764254857033757,1.7905148267745972,5705881,3.6098993309971235,3.621071550979101,3.5684967483583128,3.5921554565429688,23362567,10.393321452712334,10.492753312846874,10.249405079570025,10.272954940795898,8461737,7.8026933670043945,7.857466410230269,7.740451078164137,7.8026933670043945,2634766,8.049119384688295,8.21910599982151,7.984799343358543,8.182352066040039,676944,2.5012547285304403,2.5396266192353147,2.4569796215986504,2.4652442932128906,16002914,11.910410543515429,12.05754262503136,11.811095651828502,11.914088249206543,2215619,15.51705027470905,15.748319401938016,15.393157085992575,15.506037712097168,989672,1.3979768106146908,1.4255684068993473,1.38826861124731,1.411772608757019,8164783,18.548082897571234,18.85687832799026,18.373369183665663,18.657785415649414,4434447,2.6475477591872187,2.68805330325711,2.5919050930071346,2.6070430278778076,6844425,4.033385454336211,4.142789840698242,3.9677425442885426,4.142789840698242,535035,4.2856709830575035,4.355125393296341,4.234434398957615,4.254359722137451,34180989,4.148891020024688,4.228125572466794,4.098355494920452,4.139532566070557,80771172,28.076580320092496,28.282771239182196,27.767290664112377,27.870386123657227,1614269,8.839708336839529,8.839708336839529,8.665375261244426,8.742286682128906,264145
2015-01-08,2.421544393742978,2.421544393742978,2.3366490214876734,2.340691566467285,2211,39.88971509879608,41.43827332079243,39.48106798013402,41.173011779785156,204264,3.335266887940099,3.335801241863397,3.2075215096027576,3.240126132965088,7860392,5.815198313134741,5.896627902984619,5.702881029705518,5.896627902984619,945520,15.872860722216403,16.380601817658878,15.834643650516432,16.353303909301758,525319,10.120363039842992,10.260687095527853,10.026812948450461,10.211077690124512,8759564,0.7400000095367432,0.75,0.7200000286102295,0.75,192260,1.0978844469467715,1.1014276243298833,1.052835303908554,1.0852305889129639,37395506,7.654563531445953,7.716004786261821,7.547041213445262,7.710885047912598,9490279,14.559663709296064,14.63588147151464,14.461031272071617,14.561905860900879,1270944,8.918602384721439,9.014878316635201,8.839832305908203,8.839832305908203,21894,11.909962748286471,12.027626872023415,11.829951108237108,11.862896919250488,2137132,7.459521225834692,7.525601682630074,7.365120894795777,7.502945423126221,1590920,5.480483599756742,5.554158592823648,5.4305743489396,5.539898872375488,20183081,7.140760788183129,7.1780272087092465,7.060495114312789,7.1350274085998535,727326,1.8450322812133124,1.8817856105729565,1.815016575903309,1.878110408782959,9776863,3.640786871746245,3.6716743688865594,3.600041736094244,3.66313099861145,29829608,10.41557026640539,10.586492282132053,10.335450698880464,10.573139190673828,9635407,7.887341027383276,7.991907591696314,7.830078249343985,7.939624309539795,7227309,8.25126680340458,8.637183603361184,8.25126680340458,8.591241836547852,1297799,2.5201446979533646,2.5413966634697824,2.4227392695569243,2.502434492111206,19410437,12.031794753892228,12.138466462596805,11.94719348935137,12.083291053771973,3013216,15.742813971399544,15.899745913612778,15.59689459202171,15.8391752243042,915150,1.4332329043417469,1.4460067427482304,1.4199480246875145,1.4444738626480103,10476560,18.946261112825514,19.45008531973482,18.885313911205838,19.433834075927734,4634186,2.659413194603055,2.6847799905187015,2.5919050395592995,2.6540942192077637,17455531,4.157376548630876,4.208432177017408,4.128202003206576,4.186551094055176,785587,4.334630540298368,4.369357881131339,4.1843360536185195,4.302180767059326,72591191,4.229997115036765,4.291138419254035,4.191315340693338,4.277412414550781,26289975,28.158197926149786,28.274179902670166,27.86179480776545,28.085168838500977,1888973,8.75254050860413,8.767923181705779,8.57820745871196,8.59871768951416,83832
2015-01-09,2.336649384747168,2.3689905206852533,2.304308056040707,2.3447346687316895,71868,40.549288210007276,41.30205908430152,39.78934655256456,40.41307067871094,315482,3.233712303351041,3.2620403683792047,3.170641426764125,3.197366237640381,9452888,5.8910110043719905,5.89662683713965,5.789926014554107,5.87977933883667,425525,16.258670521984303,16.28778772038632,15.68723207604847,15.938374519348145,900771,10.178477103505662,10.409516902173975,10.118945814110534,10.225252151489258,6079692,0.75,0.7649999856948853,0.7350000143051147,0.7450000047683716,361354,1.0740942105187594,1.0978842857656697,1.0391685232862222,1.0599215030670166,43592277,7.698086323549622,7.705766665348981,7.357598983113569,7.424160480499268,29891276,14.528280386083736,14.635881429417951,14.306355265141333,14.438614845275879,3212844,8.883594824989597,8.89234733581543,8.787319709961551,8.89234733581543,7338,11.832299731724472,12.105280364512122,11.766408133443015,11.869952201843262,1422970,7.5038898571018136,7.599234580396926,7.316033118342062,7.4198737144470215,1184994,5.520885430154989,5.54465162882864,5.3473919505887695,5.397301197052002,44926234,7.11496108597234,7.329957898224196,7.100628183861616,7.221026420593262,2190491,1.874435835450083,1.9050635082183294,1.8193054998832416,1.8578966856002808,7987032,3.634872940306585,3.6841614542203898,3.5763836071398067,3.6204147338867188,39882093,10.52773543039495,10.67462246448359,10.322095620221608,10.410226821899414,10392342,8.01680324662232,8.166184290142002,7.952071239490773,8.036720275878906,8006151,8.609618425111563,8.74285200334626,8.343152144925211,8.453413963317871,640218,2.4758696115389633,2.5266387803493005,2.3949937930370613,2.4581596851348877,19559065,12.06489736762049,12.256170303595004,11.980296119564802,12.072254180908203,5175683,15.756581176901305,16.03190165352733,15.497780077619485,15.696011543273926,1267833,1.4388534168946019,1.4485616171475124,1.4066631776857819,1.4235247373580933,11667107,19.421651112650295,19.494787162505798,18.89750993866997,19.072223663330078,5931334,2.629954982818265,2.6741426067671563,2.5743123116240483,2.620136022567749,7311306,4.106321463775112,4.201138914817912,4.062559643552596,4.120908737182617,377231,4.269729471944689,4.297624916213046,4.117157733814541,4.166686534881592,65420262,3.850045604942936,3.868138212548057,3.6042311889723777,3.6747312545776367,554441117,28.239816269034815,28.695160849590547,28.020738817874733,28.493263244628906,2094560,8.588463924843614,8.588463924843614,8.46540545462158,8.562827110290527,35560
2015-01-12,2.344734538014566,2.3851609556834314,2.320478494644882,2.377075672149658,108544,40.48476831562766,40.993784568820956,40.0115977767003,40.6209831237793,250385,3.2144703754706474,3.2470748081460123,3.185607573715416,3.2016420364379883,9066088,5.879781209310617,5.891012878418952,5.806775360106439,5.848894119262695,461789,15.956576829862751,15.956576829862751,15.326903818438291,15.487051010131836,1292277,10.287617497763929,10.330139378151001,10.135953853435309,10.182727813720703,3651896,0.7400000095367432,0.7599999904632568,0.7250000238418579,0.7400000095367432,189499,1.0705508314514653,1.089785563408767,1.053847113085405,1.065489411354065,38723871,7.503519157810835,7.526559686007836,7.321755533469621,7.378076553344727,8427637,14.49017225963957,14.633639176249027,14.456546826939732,14.494656562805176,2280610,8.699795031536915,8.92735527247381,8.699795031536915,8.883593559265137,15167,11.914667855422595,11.987619028022163,11.709931660673464,11.766410827636719,1539337,7.379281368498362,7.409489566654646,7.137616233384408,7.17726469039917,2252154,5.40918472399843,5.487612953248968,5.406807874795338,5.451963424682617,23949649,7.261156855045257,7.3385558159872675,7.143625342547393,7.189491271972656,840927,1.896487396369122,1.9289529054496681,1.8676969248188353,1.9216020107269287,7523793,3.6440734461908297,3.667731845126212,3.596099200726566,3.6204147338867188,43154362,10.615868412634278,10.615868412634278,10.16185622645206,10.241975784301758,12832425,8.089005611671546,8.265773425826119,7.996886370710731,8.126350402832031,4609011,8.471790364527092,8.59583434780235,8.444224255992204,8.462601661682129,2111440,2.4794116823481627,2.514832098562292,2.424510459457574,2.4640629291534424,19841748,12.138463623556653,12.344450178066799,12.131106810556084,12.245135307312012,5096803,15.753827853293467,15.872215304257349,15.453728319189207,15.594141960144043,1486061,1.4250576841973175,1.4327219634135597,1.4066632435282056,1.4153494834899902,10830020,19.218496150230614,19.486661155119325,19.00315197129111,19.19411849975586,8794992,2.6455027070287374,2.6553216668551562,2.586176878487242,2.6279094219207764,5878728,4.1354959909061915,4.193845084258485,4.026091266976625,4.099027633666992,402402,4.215647082507044,4.235572403297125,4.127975128106414,4.199706554412842,45025623,3.74336064825399,3.7751789489588257,3.6784754534468243,3.774554967880249,278117104,28.617832239422846,29.270774406075518,28.617832239422846,29.008737564086914,2896745,8.59871838903183,8.742286104400133,8.503860030827246,8.511551856994629,170268
2015-01-13,2.3447346687316895,2.356862498324283,2.3447346687316895,2.3447346687316895,326472,40.29119153438357,42.1265180568144,40.29119153438357,41.98313522338867,330107,3.214470297252923,3.371613025665283,3.2117977587217585,3.371613025665283,8601445,5.874164567853619,5.896627902984619,5.8236214560346475,5.896627902984619,705069,15.414254026447217,15.568943309198872,15.268666319809142,15.454290390014648,700816,10.165723291610949,10.306047387693951,10.130287837349284,10.236594200134277,1815572,0.7450000047683716,0.7599999904632568,0.7250000238418579,0.7549999952316284,160301,1.0680206027401273,1.1358470430129097,1.0675139142694647,1.1333166360855103,87940776,7.3166364458181,7.498400586727622,7.298716140719631,7.488160133361816,7990910,14.402745874690847,14.795038563884761,14.36463785248879,14.64484691619873,7593294,8.909849677246989,8.927353858947754,8.883592152668157,8.927353858947754,37644,11.754641362967714,12.175878970175502,11.752287578734341,12.107633590698242,1125019,7.183872912513302,7.434977864073117,7.139504774840907,7.4189300537109375,1366025,5.409184842012027,5.6040672240372,5.402054752744339,5.56366491317749,20328324,7.117828809004946,7.395891196380061,7.117828809004946,7.289826393127441,1131015,1.9173145178523576,1.9601935148239136,1.8989375238374535,1.9601935148239136,8125408,3.61055670739787,3.6618169318691574,3.61055670739787,3.641444206237793,27056922,10.209927094588604,10.479664167561861,10.180549688742472,10.44227409362793,3522971,8.08402687815326,8.206021203747092,8.021784603944482,8.076557159423828,3546456,8.453414024989463,8.545299312461877,8.375311793522824,8.513139724731445,1548257,2.4498952863670316,2.4870863048273866,2.447533831221225,2.453437328338623,21543591,12.208354164866265,12.704928637515131,12.208354164866265,12.664466857910156,3188488,15.547337947953862,16.175067901611328,15.522558882354643,16.175067901611328,1347703,1.4127949695484157,1.4562261756651542,1.4122839281906614,1.4480509757995605,5428823,19.16973477597402,19.888904744376074,19.145355581299516,19.771074295043945,6901640,2.6164531268232114,2.6921441467278884,2.6164531268232114,2.6913254261016846,7713818,4.0698528065046915,4.208432067559799,4.040678261839196,4.193844795227051,503234,4.194583988417673,4.296488184235958,4.184336561773531,4.259483814239502,30433402,3.7539659918644626,3.8494215140054915,3.7315061474961033,3.836944103240967,370441344,28.974376745263534,29.06888228331362,28.58776794756135,29.0388126373291,1508438,8.542318917888977,8.716652036864836,8.542318917888977,8.634613037109375,47889
